gene_id,length,symbol
12426,2739,CCKBR
12427,1849,CCNA1
12428,2811,CCNA2
667794,570,GM8817
12442,1541,CCNB2
12443,4763,CCND1
12444,6466,CCND2
12445,10720,CCND3
12447,1956,CCNE1
12448,3311,CCNE2
12449,5552,CCNF
12450,3487,CCNG1
12452,2699,CCNG2
12453,2804,CCNI
12454,2632,CCNK
12455,4550,CCNT1
12457,6035,NOCT
12458,2171,CCR6
12460,1057,CCS
12461,1962,CCT2
12462,3495,CCT3
12464,2810,CCT4
12465,1769,CCT5
12466,2050,CCT6A
12467,1771,CCT6B
12468,6336,CCT7
12469,2391,CCT8
12475,1497,CD14
12476,2117,CD151
12477,1931,CTLA4
12478,3622,CD19
12479,2002,CD1D1
12480,1679,CD1D2
12481,1144,CD2
12482,4700,MS4A1
12483,6375,CD22
12484,1816,CD24A
12487,5965,CD28
12488,5498,CD2AP
12489,4871,CD33
12490,3978,CD34
12491,4188,CD36
12492,2110,SCARB2
12493,4031,CD37
12494,2995,CD38
12495,4324,ENTPD1
12496,1937,ENTPD2
12497,4866,ENTPD6
12499,5323,ENTPD5
12500,1330,CD3D
12501,1436,CD3E
12502,1023,CD3G
12503,5702,CD247
12504,4362,CD4
12505,6996,CD44
12506,1142,CD48
12507,2069,CD5
12508,2802,CD53
12509,1808,CD59A
12511,3463,CD6
12512,1033,CD63
12514,1442,CD68
12515,5914,CD69
12516,978,CD7
12517,1715,CD72
12518,1327,CD79A
12519,3563,CD80
12520,1518,CD81
12521,1854,CD82
12522,2617,CD83
12523,4700,CD84
12524,2539,CD86
12525,3130,CD8A
12526,1416,CD8B1
12527,1192,CD9
12530,5459,CDC25A
12531,3260,CDC25B
12532,2569,CDC25C
12534,2860,CDK1
12537,3996,CDK11B
12539,2712,CDC37
12540,4366,CDC42
12544,2143,CDC45
12545,3521,CDC7
12549,8514,ARHGAP31
12550,5072,CDH1
12552,7521,CDH11
12554,10106,CDH13
12555,2843,CDH15
12556,2860,CDH16
12557,4714,CDH17
12558,4646,CDH2
12560,4066,CDH3
12561,6828,CDH4
12562,3986,CDH5
12563,3609,CDH6
12564,5584,CDH8
12565,2902,CDH9
12566,4297,CDK2
12567,1346,CDK4
12568,2058,CDK5
12569,7405,CDK5R1
12570,2704,CDK5R2
12571,2742,CDK6
12572,7597,CDK7
667929,917,GM8882
667931,1109,GM8883
12575,2657,CDKN1A
12576,4508,CDKN1B
12577,3221,CDKN1C
12578,1136,CDKN2A
12579,1393,CDKN2B
12580,2294,CDKN2C
12581,2644,CDKN2D
667933,384,GM8884
12583,1530,CDO1
12585,2525,CDR2
12587,567,MIA
12589,3287,IFT81
12590,1750,CDX1
12591,2145,CDX2
12592,1595,CDX4
12593,4111,CDYL
667962,14267,ZFP966
12606,2640,CEBPA
12607,5284,CEBPZ
12608,1504,CEBPB
12609,2260,CEBPD
12611,4702,CEBPG
12613,2038,CEL
12614,12158,CELSR1
12615,1619,CENPA
12616,2724,CENPB
12617,5741,CENPC1
667977,1708,GM8909
12622,1742,CER1
12623,2289,CES1G
12626,1013,CETN3
12627,1038,CFC1
12628,7389,CFH
12630,2073,CFI
12631,1184,CFL1
12632,2938,CFL2
12633,9166,CFLAR
667992,939,TAS2R103
12638,6393,CFTR
12640,691,CGA
12642,1352,CH25H
12643,1653,CHAD
12647,4938,CHAT
12648,9504,CHD1
12649,3975,CHEK1
12651,3198,CHKB
12652,1882,CHGA
12653,2733,CHGB
12654,1689,CHIL1
12655,1539,CHIL3
12659,2525,OVGP1
12660,9501,CHKA
12661,9055,CHL1
12662,4867,CHM
12663,6116,CHML
12667,5165,CHRD
12669,6286,CHRM1
12671,3168,CHRM3
12672,2768,CHRM4
12675,3903,CHUK
12677,5566,VSX2
668039,24128,GM14434
12683,1164,CIDEA
12684,1173,CIDEB
12686,1879,ELOVL3
12695,15300,PATJ
12696,1256,CIRBP
12700,2161,CISH
12702,2724,SOCS3
12703,1219,SOCS1
12704,9376,CIT
12705,1104,CITED1
12709,1478,CKB
12715,1415,CKM
12716,2272,CKMT1
12721,1718,CORO1A
12722,3495,CLCA3A1
12723,3624,CLCN1
12724,4614,CLCN2
12725,13411,CLCN3
12727,7411,CLCN4
12728,3381,CLCN5
12729,1447,CLNS1A
12733,2560,CLCNKA
668096,16550,GM13698
12737,3241,CLDN1
12738,3066,CLDN2
12739,1263,CLDN3
12740,1812,CLDN4
12741,1416,CLDN5
668101,1976,SIRPB1B
12745,2400,CLGN
12747,4542,CLK1
12748,5637,CLK2
668108,3418,GVIN-PS3
12750,3579,CLK4
668110,901,SYCE1L
12752,3803,CLN3
12753,8606,CLOCK
12751,5044,TPP1
668115,3310,GM13697
12757,2160,CLTA
12759,1808,CLU
12763,11608,CMAH
12764,1760,CMAS
12765,3043,CXCR2
12766,1608,CXCR3
12767,1913,CXCR4
12768,2831,CCR1
12769,9815,CCR9
12770,1460,CCR1L1
12771,3273,CCR3
12772,5499,CCR2
12773,2787,CCR4
12774,2926,CCR5
12775,1975,CCR7
12776,1156,CCR8
12777,1725,CCR10
12778,2579,ACKR3
668137,1573,EIF4A3L1
12780,5389,ABCC2
12785,2412,CNBP
12788,4567,CNGA1
12789,3038,CNGA2
12790,3498,CNGA3
12793,1484,CNIH1
12794,1332,CNIH2
12795,2408,PLK3
12796,599,CAMP
12797,2571,CNN1
668158,1547,CCDC85C
12798,1782,CNN2
12799,3348,CNP
12801,6185,CNR1
12802,3975,CNR2
12803,1205,CNTF
12804,2267,CNTFR
12805,11094,CNTN1
668166,5623,ZXDB
12807,9585,HPS3
12808,7880,COBL
12810,2801,COCH
668171,7005,ZXDA
12812,3099,COIL
12813,3130,COL10A1
12814,7410,COL11A1
12815,6209,COL11A2
12816,12190,COL12A1
12817,4019,COL13A1
12818,7151,COL14A1
12819,5319,COL15A1
668173,1647,PEX10
12821,5539,COL17A1
12822,7252,COL18A1
12823,11126,COL19A1
12824,5133,COL2A1
12825,8177,COL3A1
12826,6632,COL4A1
12827,6426,COL4A2
12828,10024,COL4A3
12829,7799,COL4A4
12830,6710,COL4A5
12831,8642,COL5A1
12832,7218,COL5A2
12833,3976,COL6A1
12834,7892,COL6A2
12836,9198,COL7A1
12837,8975,COL8A1
12839,4116,COL9A1
12840,2746,COL9A2
12841,3534,COL9A3
12842,4698,COL1A1
12843,10456,COL1A2
12845,2426,COMP
12846,2400,COMT
12847,10071,COPA
12848,3515,COPS2
668210,646,ATP6V1FNB
12850,3805,COQ7
668212,6547,EFR3B
12854,498,CORT
668215,3430,HECTD2OS
12856,436,COX17
12857,710,COX4I1
12858,692,COX5A
12859,569,COX5B
12861,533,COX6A1
12862,659,COX6A2
12864,503,COX6C
12865,366,COX7A1
12866,754,COX7A2
12867,449,COX7C
12868,545,COX8A
12869,363,COX8B
12870,7874,CP
12873,1453,CPA3
12874,9671,CPD
12876,2093,CPE
12877,2894,CPEB1
12879,2566,CYS1
12889,2192,CPLX1
12890,4925,CPLX2
12891,2695,CPNE6
12892,5158,CPOX
668253,6983,DLEU2
12894,4301,CPT1A
12895,2894,CPT1B
12896,2350,CPT2
668257,1607,DGAT2L6
12902,6925,CR2
12903,741,CRABP1
12904,900,CRABP2
12905,2711,CRADD
12908,4693,CRAT
12909,1470,CRCP
12912,8421,CREB1
12913,1582,CREB3
12914,7618,CREBBP
12915,2655,ATF6B
12916,6158,CREM
668272,1768,GM9079
12918,1320,CRH
12919,1796,CRHBP
12921,2504,CRHR1
12922,5230,CRHR2
12925,447,CRIP1
12927,5352,BCAR1
12928,4648,CRK
12929,3863,CRKL
12931,1694,CRLF1
12933,3549,CRMP1
12934,4432,DPYSL2
12936,5325,PCDHA4
12937,7532,PCDHA6
12939,5218,PCDHA7
12941,5209,PCDHA5
12942,8985,PCDHA11
668303,7111,KIF26A
12944,1698,CRP
12945,6276,DMBT1
12946,6668,CR1L
12943,5245,PCDHA10
12950,5055,HAPLN1
12951,3018,CRX
12952,3016,CRY1
12953,6366,CRY2
12954,1176,CRYAA
12955,2202,CRYAB
12957,683,CRYBA1
12958,702,CRYBA2
406175,915,OLFR242
406176,1083,OR8A1
12959,896,CRYBA4
12960,873,CRYBB1
12961,899,CRYBB2
12962,2215,CRYBB3
668319,516,GM9104
12964,615,CRYGA
12965,605,CRYGB
12966,884,CRYGC
12967,635,CRYGD
12968,642,CRYGE
12969,622,CRYGF
12970,708,CRYGS
12971,3429,CRYM
12972,2305,CRYZ
12974,2828,CS
406186,918,OR4B13
12977,5990,CSF1
12978,5864,CSF1R
668339,457,GM9112
12981,1033,CSF2
12982,1849,CSF2RA
12983,5437,CSF2RB
12984,4619,CSF2RB2
12985,1363,CSF3
12986,3701,CSF3R
12988,2952,CSK
12990,1890,CSN1S1
12991,1162,CSN2
12992,2208,CSN1S2B
12993,959,CSN1S2A
12994,2877,CSN3
12995,4840,CSNK2A1
668357,1627,DMRTC1C2
668359,2325,TDPOZ9
13000,6571,CSNK2A2
406217,1368,BEX4
13001,1208,CSNK2B
406219,2338,KRT87
13002,3802,DNAJC5
406220,1719,KRT77
406222,1804,KRT74
406223,1659,GM5414
406221,1320,KRT40
13007,1770,CSRP1
13008,889,CSRP2
13009,973,CSRP3
13010,742,CST3
13011,986,CST7
13012,888,CST8
13013,686,CST9
13014,602,CSTB
13016,5920,CTBP1
13017,4777,CTBP2
13018,4009,CTCF
13019,1345,CTF1
13024,1470,CTLA2A
13025,1639,CTLA2B
13026,5271,PCYT1A
13030,4738,CTSB
13032,5298,CTSC
13033,2059,CTSD
13034,6176,CTSE
13035,1002,CTSG
13036,1623,CTSH
13038,1482,CTSK
13039,1971,CTSL
13040,1482,CTSS
13041,1232,CTSW
13043,3029,CTTN
13046,6153,CELF1
13047,9075,CUX1
13048,5624,CUX2
13051,3729,CX3CR1
13052,7312,CXADR
668415,2200,GM53177
13056,2753,CYB561
13057,4768,CYBA
13058,5519,CYBB
13063,3059,CYCS
13067,652,CYCT
13070,1774,CYP11A1
13072,1625,CYP11B2
668433,653,4930544D05RIK
13074,1841,CYP17A1
13075,2867,CYP19A1
13076,2785,CYP1A1
13077,1892,CYP1A2
13078,7107,CYP1B1
13079,1923,CYP21A1
13081,3296,CYP24A1
13082,1781,CYP26A1
13085,1664,CYP2A12
13086,1715,CYP2A4
13087,1715,CYP2A5
13088,1899,CYP2B10
13089,1876,CYP2B13
13090,4080,CYP2B19
13094,1877,CYP2B9
13095,2025,CYP2C29
13096,1824,CYP2C37
13097,2869,CYP2C38
13098,1857,CYP2C39
13099,1801,CYP2C40
13101,1647,CYP2D10
13105,1651,CYP2D9
13106,1736,CYP2E1
13107,1820,CYP2F2
13108,1853,CYP2G1
13109,3651,CYP2J5
13110,3595,CYP2J6
13112,2053,CYP3A11
13113,2955,CYP3A13
13114,1730,CYP3A16
13115,2638,CYP27B1
13116,2118,CYP46A1
13117,2841,CYP4A10
13118,2395,CYP4A12B
13119,2495,CYP4A14
13120,2074,CYP4B1
13121,4353,CYP51
13122,4172,CYP7A1
13123,2166,CYP7B1
13124,1950,CYP8B1
668489,1288,GM9199
13131,6493,DAB1
13132,6247,DAB2
13134,7170,DACH1
13135,3905,DAD1
13136,4631,CD55
13137,1324,CD55B
13138,4708,DAG1
13139,2813,DGKA
668501,9532,ZFP507
13142,1712,DAO
13143,3316,DAPK2
13144,2921,DAPK3
13162,3456,SLC6A3
13163,2835,DAXX
13164,3668,DAZL
13166,2282,DBH
13167,745,DBI
13168,575,DBIL5
13169,2470,DBNL
13170,1678,DBP
13171,3292,DBT
13172,2077,DBX1
13175,14124,DCLK1
13176,14901,DCC
13177,1091,ECI1
13178,3057,DCK
13179,2084,DCN
13180,810,PCBD1
13184,617,DCPP1
13185,2405,VPS26C
13190,2484,DCT
13191,4508,DCTN1
13193,12966,DCX
13194,4163,DDB1
13195,2219,DDC
13196,5560,ASAP1
13197,1224,GADD45A
13198,871,DDIT3
13199,3740,DDN
13200,2095,DDOST
13202,609,DDT
13204,6365,DHX15
13205,4753,DDX3X
13206,2849,DDX4
13207,4517,DDX5
13209,10051,DDX6
13211,7006,DHX9
13214,916,DEFB1
13215,304,DEFB2
13218,507,DEFA29
13226,838,DEFA31
13236,279,DEFA25
13237,410,DEFA3
13239,421,DEFA5
13244,3227,DEGS1
668612,2565,VMN2R-PS158
668620,3216,ZFP936
668661,9097,2410002F23RIK
13340,2672,SLC29A2
13345,1312,TWIST2
13346,2149,DES
13347,2810,DFFA
13349,1158,ACKR1
13350,2117,DGAT1
13353,1360,DGCR6
13356,4478,DGCR2
13358,1678,SLC25A1
13360,2816,DHCR7
13361,5290,DHFR
13363,2367,DHH
668725,1049,MRGPRA9
13367,5702,DIAPH1
13368,2213,DFFB
668727,1239,MRGPRA2A
13370,1664,DIO1
13371,5815,DIO2
13380,2237,DKK1
13382,2243,DLD
13383,5823,DLG1
13384,8035,MPP3
13385,3377,DLG4
13386,15198,DLK1
13388,3428,DLL1
13389,2163,DLL3
13390,5804,DLX1
13392,2473,DLX2
13393,2604,DLX3
13394,2807,DLX4
13395,1509,DLX5
13396,1071,DLX6
13397,1354,DLX6OS2
668758,1839,FBXW28
13400,3032,DMPK
13401,2791,DMWD
13404,2192,DMC1
13405,21308,DMD
13406,2760,DMP1
13409,7449,TMC1
13411,14216,DNAH11
13417,16579,DNAH8
13418,9018,DNAJC1
13419,1901,DNASE1
13421,3699,DNASE1L3
13423,5267,DNASE2A
13424,14398,DYNC1H1
13426,2951,DYNC1I1
13427,7141,DYNC1I2
13429,9853,DNM1
13430,4989,DNM2
13433,7378,DNMT1
13434,2637,TRDMT1
13435,11527,DNMT3A
13436,4407,DNMT3B
13437,3771,DNPEP
13445,1250,CDK2AP1
13446,2538,DOC2A
13447,4245,DOC2B
13448,3579,DOK1
13449,1717,DOK2
668814,613,GM9376
13476,2897,REEP5
13478,2801,DPAGT1
13479,2480,DPEP1
13480,2293,DPM1
13481,861,DPM2
13482,6570,DPP4
13483,8303,DPP6
13486,3080,DR1
13487,3524,SLC26A3
13488,3528,DRD1
13489,1549,DRD2
13490,1341,DRD3
13491,1336,DRD4
13492,2802,DRD5
13494,3170,DRG1
13495,1713,DRG2
13496,5711,ARID3A
13497,7646,DRP2
13498,5118,ATN1
13505,4670,DSC1
13506,6431,DSC2
13507,5348,DSC3
13508,7543,DSCAM
13510,5627,DSG1A
13511,8549,DSG2
13512,4108,DSG3
13516,2096,EPYC
13518,32938,DST
13521,3863,SLC26A2
13522,7793,ADAM28
13524,2432,ADAM18
13525,2491,ADAM26A
13526,2870,ADAM24
13527,9874,DTNA
13528,8193,DTNB
13529,1087,PRL8A2
13531,2649,USP17LA
13532,1726,USP17LC
13537,1618,DUSP2
13542,7402,DVL1
13543,5476,DVL2
13544,6241,DVL3
13548,8248,DYRK1A
13549,2827,DYRK1B
13555,2811,E2F1
13557,5504,E2F3
668917,2636,ZFP133-PS
13559,1749,E2F5
13560,4062,E4F1
668923,2766,ZFP442
668929,1764,RAD21L
668940,6313,MYH7B
13586,712,EAR1
13587,716,EAR2
13589,7327,MAPRE1
13590,1604,LEFTY1
13591,6100,EBF1
13592,5404,EBF2
13593,5231,EBF3
13595,1741,EBP
668958,7834,BTBD35F11
13599,2876,ECEL1
668960,3652,BTBD35F10
13601,2043,ECM1
13602,3116,SPARCL1
668963,3920,BTBD35F20
668964,1960,BTBD35F17
13605,4718,ECT2
13603,1720,OPN3
13607,10889,EDA
13608,3680,EDAR
13609,3029,S1PR1
13610,4484,S1PR3
13611,2393,S1PR4
13612,13060,EDIL3
13614,2344,EDN1
13615,1244,EDN2
13616,2963,EDN3
13617,5619,EDNRA
13618,5837,EDNRB
13619,5011,PHC1
13626,2060,EED
13627,1789,EEF1A1
13628,2046,EEF1A2
13629,3324,EEF2
13631,3446,EEF2K
13636,1642,EFNA1
13637,2131,EFNA2
13638,1225,EFNA3
13639,1596,EFNA4
13640,6656,EFNA5
13641,3258,EFNB1
13642,4319,EFNB2
13643,3215,EFNB3
13644,3571,EFS
13645,8567,EGF
13646,799,KLK1B22
13648,870,KLK1B9
13649,6722,EGFR
13650,3030,RHBDF1
13653,3072,EGR1
13654,3377,EGR2
13655,5345,EGR3
13656,2100,EGR4
13660,3182,EHD1
13661,4827,EHF
13663,2291,EI24
13664,2879,EIF1A
13665,3152,EIF2S1
13666,6046,EIF2AK3
13667,2481,EIF2B4
13669,8994,EIF3A
13680,2575,DDX19A
13681,2551,EIF4A1
13682,4247,EIF4A2
13684,2882,EIF4E
13685,981,EIF4EBP1
13688,1786,EIF4EBP2
13690,7760,EIF4G2
13706,912,CELA2A
13709,4308,ELF1
13710,2222,ELF3
13711,4733,ELF5
13712,5709,ELK1
13713,4709,ELK3
13714,5213,ELK4
13716,3085,ELL
13717,3781,ELN
13722,1122,AIMP1
13723,2622,EMB
13726,2070,EMD
13728,5075,MARK2
13730,2832,EMP1
13731,3440,EMP2
13732,972,EMP3
13733,3675,ADGRE1
669149,4486,VMN2R88
13796,1173,EMX1
13797,2598,EMX2
13798,2554,EN1
13799,3537,EN2
13800,4860,ENAH
13801,5490,ENAM
13803,4743,ENC1
13804,1032,ENDOG
13805,5059,ENG
13806,3459,ENO1
13807,2631,ENO2
13808,1723,ENO3
13809,4596,ENPEP
13813,6042,EOMES
13819,5352,EPAS1
13821,10479,EPB41L1
13822,5654,EPB41L2
13823,6978,EPB41L3
13824,5280,EPB41L4A
13828,4775,EPB42
13829,3703,DMTN
13830,2816,STOM
13831,4382,EPC1
13835,4099,EPHA1
13836,3907,EPHA2
13837,4935,EPHA3
13838,8137,EPHA4
13839,13173,EPHA5
13840,5922,EPHA6
13841,10222,EPHA7
13842,4713,EPHA8
13844,7261,EPHB2
13845,7237,EPHB3
13846,5163,EPHB4
13848,3960,EPHB6
13849,1832,EPHX1
13850,2273,EPHX2
13852,3386,STX2
13853,3500,EPM2A
13854,2833,EPN1
13855,4453,EPN2
13856,1052,EPO
13857,2051,EPOR
13858,5603,EPS15
13859,6804,EPS15L1
13860,5008,EPS8
13861,2691,EPX
13863,1041,LCN5
13864,2284,NR2F6
13865,2430,NR2F1
13866,4998,ERBB2
13867,4020,ERBB3
13869,4305,ERBB4
13870,1587,ERCC1
13871,3601,ERCC2
13872,3104,ERCC3
13874,4136,EREG
13875,3503,ERF
13876,2406,ERG
13877,812,ERH
13884,2376,CES1C
13885,1756,ESD
13897,2073,CES1E
13909,2065,CES3B
13924,6083,PTPRV
13929,5340,AMZ2
13972,4924,GNB1L
13982,6996,ESR1
13983,3362,ESR2
13984,1600,ESX1
13990,5464,SMARCAD1
13992,3368,KHDRBS3
13996,3135,ETOHD2
13998,8044,FGD6
13999,17535,GM14288
14000,5922,DROSHA
14004,910,CHCHD2
14007,27971,CELF2
14008,1048,ETV2
14009,4220,ETV1
14011,5689,ETV6
14012,3216,MPZL2
14013,9919,MECOM
14017,3538,EVI2A
14020,6629,EVI5
14025,13384,BCL11A
14026,2865,EVL
14027,6398,EVPL
14028,2877,EVX1
14029,1428,EVX2
14030,6070,EWSR1
407243,2012,PEDS1
14038,544,WFDC18
14042,3462,EXT1
14043,4860,EXT2
14048,4757,EYA1
14049,2601,EYA2
14050,5197,EYA3
14051,4453,EYA4
14055,6317,EZH1
14056,3088,EZH2
14057,2810,SFXN1
14058,2326,F10
14060,2378,F13B
14061,1988,F2
14062,3296,F2R
14063,2757,F2RL1
14064,2464,F2RL2
14065,1762,F2RL3
14066,1876,F3
14067,7406,F5
14068,1859,F7
14069,7678,F8
14070,2490,F8A
14071,2733,F9
14073,5925,FAAH
14077,640,FABP3
14079,645,FABP2
14080,492,FABP1
14081,3919,ACSL1
14082,2871,FADD
14083,5986,PTK2
14084,4640,FAF1
14085,1584,FAH
14086,2667,FSCN1
14087,5632,FANCA
14088,6944,FANCC
14089,4376,FAP
14102,1801,FAS
14103,1937,FASL
14104,9938,FASN
14105,5949,SRSF10
14106,1208,FOXH1
14107,14776,FAT1
14109,1013,FAU
14113,1159,FBL
14114,3795,FBLN1
14115,4683,FBLN2
14118,14894,FBN1
14119,10961,FBN2
14120,1294,FBP2
14121,1433,FBP1
14123,2691,FBRS
14125,1241,FCER1A
14126,1070,MS4A2
14127,658,FCER1G
14128,3304,FCER2A
14129,2886,FCGR1
14130,3509,FCGR2B
14131,1970,FCGR3
14132,2428,FCGRT
14133,1386,FCNA
14134,1345,FCNB
14137,3697,FDFT1
14148,3079,FDX1
14149,1866,FDXR
14151,4351,FECH
14154,6816,FEM1A
14155,6491,FEM1B
14156,2379,FEN1
14158,4992,FER
14159,3111,FES
14160,8494,LGR5
14161,5424,FGA
14163,3503,FGD1
14164,4335,FGF1
14165,4572,FGF10
14166,1615,FGF11
14167,5098,FGF12
14168,3215,FGF13
14169,3482,FGF14
14170,1807,FGF15
14171,1832,FGF17
14172,1085,FGF18
14173,1073,FGF2
14174,1194,FGF3
14175,3030,FGF4
14176,2501,FGF5
14177,1232,FGF6
14178,3700,FGF7
14179,1504,FGF8
14180,4391,FGF9
14181,1159,FGFBP1
14182,5546,FGFR1
14183,6186,FGFR2
14184,4710,FGFR3
14186,3335,FGFR4
14187,1304,AKR1B8
14190,3769,FGL2
14191,3342,FGR
14194,1632,FH1
14198,1143,FHIT
14199,3778,FHL1
14200,1674,FHL2
14201,1685,FHL3
14202,2670,FHL4
14204,4575,IL4I1
14205,1876,VEGFD
14208,2165,PPM1G
14211,6814,SMC2
14218,11181,SH3PXD2A
14219,2402,CCN2
14221,2427,FJX1
14225,3864,FKBP1A
14226,1028,FKBP1B
14227,834,FKBP2
14228,2167,FKBP4
14229,4021,FKBP5
14230,2793,FKBP10
14231,1385,FKBP7
14232,3909,FKBP8
14233,2354,FOXI1
14234,2724,FOXC2
14235,4365,FOXM1
14236,7383,FOXN2
14237,2345,FOXD4
14238,2366,FOXF2
14239,1311,FOXS1
14240,1515,FOXB2
14241,2960,FOXL1
14245,5937,LPIN1
14247,3087,FLI1
14248,4146,FLII
14251,1694,FLOT1
14252,2873,FLOT2
14254,7744,FLT1
14255,3657,FLT3
14256,1682,FLT3L
14257,5839,FLT4
14260,13947,FMN1
14261,2480,FMO1
14262,2576,FMO3
14263,5642,FMO5
14264,2859,FMOD
14265,8261,FMR1
14266,7344,AFF2
14268,11340,FN1
14269,6292,FNBP1
14270,11296,SRGAP2
14272,1881,FNTA
14275,1734,FOLR1
14276,1320,FOLR2
14281,2093,FOS
14282,4141,FOSB
14283,1705,FOSL1
14284,6419,FOSL2
14287,2263,FPGS
14289,1296,FPR2
14290,1032,FPR-RS3
14291,972,FPR-RS4
14293,1323,FPR1
14294,1296,FPR3
14296,2614,FRAT1
14297,1259,FXN
14299,4035,NCS1
14300,1088,FRG1
14302,6824,FRK
14308,1594,FSHB
14309,2360,FSHR
14311,1749,CIDEC
14312,4903,BRD2
14313,4084,FST
14314,3609,FSTL1
14317,2710,FTCD
14319,1201,FTH1
14325,1117,FTL1
14337,957,FTL2-PS
14339,2535,AKTIP
14343,3576,FUT1
14344,2865,FUT2
14345,3664,FUT4
14346,2495,FUT4-PS1
14347,2696,FUT7
14348,12111,FUT9
14349,1380,FV1
14356,5421,TIMM10B
14357,4709,DTX1
14359,2446,FXR1
14360,3685,FYN
14362,4378,FZD1
14365,12742,FZD3
14366,3685,FZD4
14367,7425,FZD5
14368,4238,FZD6
14369,4809,FZD7
14370,3346,FZD8
14371,2110,FZD9
14373,843,G0S2
14375,3491,XRCC6
14376,7371,GANAB
14377,2245,G6PC
14378,2012,G6PC2
14380,1635,G6PD2
14381,2616,G6PDX
14385,2808,SLC37A4
14387,4464,GAA
14388,4949,GAB1
14389,6111,GAB2
14390,8436,GABPA
14391,5944,GABPB1
14394,4147,GABRA1
14395,3536,GABRA2
14396,3727,GABRA3
14397,6414,GABRA4
14399,2659,GABRA6
14400,1860,GABRB1
14401,9877,GABRB2
14402,5682,GABRB3
14403,1879,GABRD
14404,3120,GABRE
14405,7404,GABRG1
14406,7124,GABRG2
14407,3906,GABRG3
14408,2251,GABRR1
14409,1820,GABRR2
14411,2581,SLC6A12
14412,3020,SLC6A13
14415,7521,GAD1
14417,7256,GAD2
14419,699,GAL
14420,3704,GALC
14421,4045,B4GALNT1
14422,4207,B4GALNT2
14423,4062,GALNT1
14425,3684,GALNT3
14426,5113,GALNT4
14427,2871,GALR1
14428,1940,GALR2
14429,1245,GALR3
14430,2781,GALT
14431,1103,GAMT
14432,1301,GAP43
14433,1232,GAPDH
14447,1644,GAPDHS
14450,4216,GART
14451,3131,GAS1
14453,4168,GAS2
14455,5344,GAS5
14456,2593,GAS6
14457,7527,GAS7
14459,455,GAST
14460,1902,GATA1
14461,3353,GATA2
14462,4925,GATA3
14463,3672,GATA4
14464,3556,GATA5
14465,6742,GATA6
14466,2267,GBA
14467,2871,NIPSNAP2
14468,2948,GBP2B
14469,2455,GBP2
14470,1186,RABAC1
14472,2126,GBX2
14473,1668,GC
14479,8790,USP15
14489,4042,MTPN
14525,3364,GCSAM
14526,1091,GCG
14527,4227,GCGR
14528,2764,GCH1
14531,2034,GCM1
14533,550,BLOC1S1
14534,4115,KAT2A
14536,6575,NR6A1
14537,4786,GCNT1
14538,6481,GCNT2
14539,1237,OPN1MW
14544,6094,GDA
14545,5721,GDAP1
14547,3597,GDAP2
14548,1176,MRPS33
14555,4565,GPD1
14560,2509,GDF10
14561,1811,GDF11
14562,2109,GDF3
14563,2315,GDF5
14566,1804,GDF9
14567,2657,GDI1
14569,5143,GDI2
407786,2785,TAF9B
14570,1032,ARHGDIG
14571,9330,GPD2
407788,3031,BC051142
407789,2260,BC048644
14573,3608,GDNF
407790,962,NDUFA4L2
407785,711,NDUFS6
14579,2692,GEM
14580,4072,GFAP
14581,4041,GFI1
14582,1988,GFI1B
14583,7179,GFPT1
407800,6367,ECM2
14584,2986,GFPT2
14585,3600,GFRA1
14586,3963,GFRA2
14587,1992,GFRA3
14588,1533,GFRA4
14590,1326,GGH
14593,5320,GGPS1
14594,3586,GGTA1
14595,3976,B4GALT1
407812,3909,ZFP941
407814,2043,BC053393
14598,2435,GGT1
14599,810,GH
14600,4479,GHR
14601,588,GHRH
407819,1194,BC031181
14603,1532,CBLIF
14605,5193,TSC22D3
14602,3810,GHRHR
276742,1077,TAAR7E
407823,9429,BAZ2B
14607,649,GIP
14609,3749,GJA1
14610,1518,GJA10
14611,1608,GJA3
14612,1624,GJA4
14613,4254,GJA5
14608,2252,GPR83
407831,1779,TMEM204
14615,3138,GJC1
14616,1394,GJA8
14617,2879,GJD2
14618,1496,GJB1
14619,2404,GJB2
14620,1922,GJB3
14621,3844,GJB4
14622,1704,GJB5
14623,3990,GJB6
14625,1904,GYKL1
276770,2200,EIF5A
14626,1848,GK2
14628,6743,OSTM1
14629,2314,GCLC
14630,1470,GCLM
14632,4788,GLI1
14633,6987,GLI2
14634,9729,GLI3
14635,1506,GALK1
100415785,1096,GM11559
100415784,1829,GM17830
14645,2782,GLUL
14651,1280,HAGH
14652,1480,GLP1R
14654,1722,GLRA1
14657,1805,GLRA4
14658,3091,GLRB
14659,1957,GLRP1
14660,10061,GLS
14661,3158,GLUD1
14663,835,GLYCAM1
14664,3272,SLC6A9
14667,1994,GM2A
14670,2744,GNL1
14672,3955,GNA11
14673,1880,GNA12
14674,8133,GNA13
14675,3383,GNA14
14676,2207,GNA15
14677,3193,GNAI1
14678,2323,GNAI2
14679,3211,GNAI3
14680,7237,GNAL
14681,9938,GNAO1
14682,5634,GNAQ
14683,11990,GNAS
14685,2208,GNAT1
14686,2697,GNAT2
14687,3735,GNAZ
14688,4942,GNB1
276829,2624,SMTNL2
14693,1577,GNB2
14694,2012,RACK1
14695,2230,GNB3
14696,7316,GNB4
14697,2073,GNB5
14699,963,GNGT1
14700,1120,GNG10
14701,4535,GNG12
14702,3970,GNG2
