,term,variable,value,p,padj
1183,Heme synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1184,Galactose metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1185,Purine synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1186,"Transport, extracellular",5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1187,Miscellaneous,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1188,Hyaluronan metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1189,Fructose and mannose metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1190,C5-branched dibasic acid metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1191,Oxidative phosphorylation,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1192,N-glycan degradation,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1193,Nucleotide salvage pathway,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1194,Vitamin B2 metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1195,Butanoate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1196,Vitamin C metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1197,Cytochrome metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1198,Vitamin B6 metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1199,Taurine and hypotaurine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1200,Phosphatidylinositol phosphate metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1201,"Transport, mitochondrial",5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1202,Nucleotide sugar metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1203,Alkaloid synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1204,CoA synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1205,"Stilbene, coumarine and lignin synthesis",5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1206,O-glycan synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1207,Ubiquinone synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1208,CoA catabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1209,Citric acid cycle,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1210,"Transport, lysosomal",5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1211,Vitamin B12 metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1212,N-glycan synthesis,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1213,D-alanine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1214,Thiamine metabolism,5BO_diffexpr-nonnaive-cluster16,1.0,1.0,1.0
1215,Fatty acid oxidation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1216,Nucleotide interconversion,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1217,Keratan sulfate degradation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1218,Sphingolipid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1219,Tyrosine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1220,Keratan sulfate synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1221,Steroid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1222,Chondroitin synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1223,Tryptophan metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1224,Glycerophospholipid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1225,Inositol phosphate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1226,Folate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1227,"Valine, leucine, and isoleucine metabolism",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1228,Chondroitin sulfate degradation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1229,Cholesterol metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1230,Arginine and Proline Metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1231,Bile acid synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1232,Fatty acid synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1233,"Glycine, serine, alanine and threonine metabolism",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1234,Pyrimidine catabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1235,Blood group synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1236,Pyruvate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1237,Aminosugar metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1238,Heparan sulfate degradation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1239,Urea cycle,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1240,Purine catabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1241,Eicosanoid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1242,Methionine and cysteine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1243,Lysine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1244,Starch and sucrose metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1245,Pentose phosphate pathway,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1246,NAD metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1247,Vitamin A metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1248,beta-Alanine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1249,Triacylglycerol synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1250,Glyoxylate and dicarboxylate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1251,Glutamate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1252,Alanine and aspartate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1253,Histidine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1254,Selenoamino acid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1255,Tetrahydrobiopterin metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1256,Glutathione metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1257,Propanoate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1258,Biotin metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1259,Limonene and pinene degradation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1260,Phenylalanine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1261,ROS detoxification,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1262,Glycolysis/gluconeogenesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1263,Pyrimidine synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1264,Heme synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1265,Galactose metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1266,Purine synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1267,"Transport, extracellular",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1268,Miscellaneous,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1269,Hyaluronan metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1270,Fructose and mannose metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1271,C5-branched dibasic acid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1272,Oxidative phosphorylation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1273,N-glycan degradation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1274,Nucleotide salvage pathway,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1275,Vitamin B2 metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1276,Butanoate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1277,Vitamin C metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1278,Cytochrome metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1279,Vitamin B6 metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1280,Taurine and hypotaurine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1281,Phosphatidylinositol phosphate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1282,"Transport, mitochondrial",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1283,Nucleotide sugar metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1284,Alkaloid synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1285,CoA synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1286,"Stilbene, coumarine and lignin synthesis",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1287,O-glycan synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1288,Ubiquinone synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1289,CoA catabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1290,Citric acid cycle,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1291,"Transport, lysosomal",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1292,Vitamin B12 metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1293,N-glycan synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1294,D-alanine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1295,Thiamine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1296,Fatty acid oxidation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1297,Nucleotide interconversion,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1298,Keratan sulfate degradation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1299,Sphingolipid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1300,Tyrosine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1301,Keratan sulfate synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1302,Steroid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1303,Chondroitin synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1304,Tryptophan metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1305,Glycerophospholipid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1306,Inositol phosphate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1307,Folate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1308,"Valine, leucine, and isoleucine metabolism",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1309,Chondroitin sulfate degradation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1310,Cholesterol metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1311,Arginine and Proline Metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1312,Bile acid synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1313,Fatty acid synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1314,"Glycine, serine, alanine and threonine metabolism",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1315,Pyrimidine catabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1316,Blood group synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1317,Pyruvate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1318,Aminosugar metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1319,Heparan sulfate degradation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1320,Urea cycle,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1321,Purine catabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1322,Eicosanoid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1323,Methionine and cysteine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1324,Lysine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1325,Starch and sucrose metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1326,Pentose phosphate pathway,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1327,NAD metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1328,Vitamin A metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1329,beta-Alanine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1330,Triacylglycerol synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1331,Glyoxylate and dicarboxylate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1332,Glutamate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1333,Alanine and aspartate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1334,Histidine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1335,Selenoamino acid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1336,Tetrahydrobiopterin metabolism,5BQ_diffexpr-nonnaive-cluster18,0.0547673596272101,0.0547673596272101,0.11706523120316158
1337,Glutathione metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1338,Propanoate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1339,Biotin metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1340,Limonene and pinene degradation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1341,Phenylalanine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1342,ROS detoxification,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1343,Glycolysis/gluconeogenesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1344,Pyrimidine synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1345,Heme synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1346,Galactose metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1347,Purine synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1348,"Transport, extracellular",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1349,Miscellaneous,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1350,Hyaluronan metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1351,Fructose and mannose metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1352,C5-branched dibasic acid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1353,Oxidative phosphorylation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1354,N-glycan degradation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1355,Nucleotide salvage pathway,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1356,Vitamin B2 metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1357,Butanoate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1358,Vitamin C metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1359,Cytochrome metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1360,Vitamin B6 metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1361,Taurine and hypotaurine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1362,Phosphatidylinositol phosphate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1363,"Transport, mitochondrial",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1364,Nucleotide sugar metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1365,Alkaloid synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1366,CoA synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1367,"Stilbene, coumarine and lignin synthesis",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1368,O-glycan synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1369,Ubiquinone synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1370,CoA catabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1371,Citric acid cycle,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1372,"Transport, lysosomal",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1373,Vitamin B12 metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1374,N-glycan synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1375,D-alanine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1376,Thiamine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1377,Fatty acid oxidation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1378,Nucleotide interconversion,5BR_diffexpr-nonnaive-cluster20,0.007942089822618953,0.007942089822618953,0.02557087078872504
1379,Keratan sulfate degradation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1380,Sphingolipid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1381,Tyrosine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1382,Keratan sulfate synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1383,Steroid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1384,Chondroitin synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1385,Tryptophan metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1386,Glycerophospholipid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1387,Inositol phosphate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1388,Folate metabolism,5BR_diffexpr-nonnaive-cluster20,0.08193744967795545,0.08193744967795545,0.26944815182558424
1389,"Valine, leucine, and isoleucine metabolism",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1390,Chondroitin sulfate degradation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1391,Cholesterol metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1392,Arginine and Proline Metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1393,Bile acid synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1394,Fatty acid synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1395,"Glycine, serine, alanine and threonine metabolism",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1396,Pyrimidine catabolism,5BR_diffexpr-nonnaive-cluster20,0.16377796462950922,0.16377796462950922,0.5767832667387064
1397,Blood group synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1398,Pyruvate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1399,Aminosugar metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1400,Heparan sulfate degradation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1401,Urea cycle,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1402,Purine catabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1403,Eicosanoid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1404,Methionine and cysteine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1405,Lysine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1406,Starch and sucrose metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1407,Pentose phosphate pathway,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1408,NAD metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1409,Vitamin A metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1410,beta-Alanine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1411,Triacylglycerol synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1412,Glyoxylate and dicarboxylate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1413,Glutamate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1414,Alanine and aspartate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1415,Histidine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1416,Selenoamino acid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1417,Tetrahydrobiopterin metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1418,Glutathione metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1419,Propanoate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1420,Biotin metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1421,Limonene and pinene degradation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1422,Phenylalanine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1423,ROS detoxification,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1424,Glycolysis/gluconeogenesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1425,Pyrimidine synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1426,Heme synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1427,Galactose metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1428,Purine synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1429,"Transport, extracellular",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1430,Miscellaneous,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1431,Hyaluronan metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1432,Fructose and mannose metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1433,C5-branched dibasic acid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1434,Oxidative phosphorylation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1435,N-glycan degradation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1436,Nucleotide salvage pathway,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1437,Vitamin B2 metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1438,Butanoate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1439,Vitamin C metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1440,Cytochrome metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1441,Vitamin B6 metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1442,Taurine and hypotaurine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1443,Phosphatidylinositol phosphate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1444,"Transport, mitochondrial",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1445,Nucleotide sugar metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1446,Alkaloid synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1447,CoA synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1448,"Stilbene, coumarine and lignin synthesis",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1449,O-glycan synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1450,Ubiquinone synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1451,CoA catabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1452,Citric acid cycle,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1453,"Transport, lysosomal",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1454,Vitamin B12 metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1455,N-glycan synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1456,D-alanine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1457,Thiamine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1458,Fatty acid oxidation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1459,Nucleotide interconversion,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1460,Keratan sulfate degradation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1461,Sphingolipid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1462,Tyrosine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1463,Keratan sulfate synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1464,Steroid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1465,Chondroitin synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1466,Tryptophan metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1467,Glycerophospholipid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1468,Inositol phosphate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1469,Folate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1470,"Valine, leucine, and isoleucine metabolism",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1471,Chondroitin sulfate degradation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1472,Cholesterol metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
