,term,variable,value,p,padj
1183,Limonene and pinene degradation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1184,Phenylalanine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1185,ROS detoxification,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1186,Glycolysis/gluconeogenesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1187,Pyrimidine synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1188,Heme synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1189,Galactose metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1190,Purine synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1191,"Transport, extracellular",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1192,Miscellaneous,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1193,Hyaluronan metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1194,Fructose and mannose metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1195,C5-branched dibasic acid metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1196,Oxidative phosphorylation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1197,N-glycan degradation,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1198,Nucleotide salvage pathway,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1199,Vitamin B2 metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1200,Butanoate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1201,Vitamin C metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1202,Vitamin B6 metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1203,Taurine and hypotaurine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1204,Phosphatidylinositol phosphate metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1205,"Transport, mitochondrial",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1206,Nucleotide sugar metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1207,CoA synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1208,O-glycan synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1209,Ubiquinone synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1210,CoA catabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1211,Citric acid cycle,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1212,"Transport, lysosomal",5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1213,Vitamin B12 metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1214,N-glycan synthesis,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1215,Thiamine metabolism,5BP_diffexpr-nonnaive-cluster17,1.0,1.0,1.0
1216,Fatty acid oxidation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1217,Nucleotide interconversion,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1218,Keratan sulfate degradation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1219,Sphingolipid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1220,Tyrosine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1221,Keratan sulfate synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1222,Steroid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1223,Chondroitin synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1224,Tryptophan metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1225,Glycerophospholipid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1226,Inositol phosphate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1227,Folate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1228,"Valine, leucine, and isoleucine metabolism",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1229,Chondroitin sulfate degradation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1230,Cholesterol metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1231,Arginine and Proline Metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1232,Fatty acid synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1233,"Glycine, serine, alanine and threonine metabolism",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1234,Pyrimidine catabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1235,Blood group synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1236,Pyruvate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1237,Aminosugar metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1238,Heparan sulfate degradation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1239,Urea cycle,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1240,Purine catabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1241,Eicosanoid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1242,Methionine and cysteine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1243,Lysine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1244,Starch and sucrose metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1245,Pentose phosphate pathway,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1246,NAD metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1247,Vitamin A metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1248,beta-Alanine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1249,Triacylglycerol synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1250,Glyoxylate and dicarboxylate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1251,Glutamate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1252,Alanine and aspartate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1253,Histidine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1254,Selenoamino acid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1255,Tetrahydrobiopterin metabolism,5BQ_diffexpr-nonnaive-cluster18,0.0547673596272101,0.0547673596272101,0.11750975824916995
1256,Glutathione metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1257,Propanoate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1258,Biotin metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1259,Limonene and pinene degradation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1260,Phenylalanine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1261,ROS detoxification,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1262,Glycolysis/gluconeogenesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1263,Pyrimidine synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1264,Heme synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1265,Galactose metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1266,Purine synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1267,"Transport, extracellular",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1268,Miscellaneous,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1269,Hyaluronan metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1270,Fructose and mannose metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1271,C5-branched dibasic acid metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1272,Oxidative phosphorylation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1273,N-glycan degradation,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1274,Nucleotide salvage pathway,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1275,Vitamin B2 metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1276,Butanoate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1277,Vitamin C metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1278,Vitamin B6 metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1279,Taurine and hypotaurine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1280,Phosphatidylinositol phosphate metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1281,"Transport, mitochondrial",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1282,Nucleotide sugar metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1283,CoA synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1284,O-glycan synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1285,Ubiquinone synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1286,CoA catabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1287,Citric acid cycle,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1288,"Transport, lysosomal",5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1289,Vitamin B12 metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1290,N-glycan synthesis,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1291,Thiamine metabolism,5BQ_diffexpr-nonnaive-cluster18,1.0,1.0,1.0
1292,Fatty acid oxidation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1293,Nucleotide interconversion,5BR_diffexpr-nonnaive-cluster20,0.0006764685367345375,0.0006764685367345375,0.002175546919921319
1294,Keratan sulfate degradation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1295,Sphingolipid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1296,Tyrosine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1297,Keratan sulfate synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1298,Steroid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1299,Chondroitin synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1300,Tryptophan metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1301,Glycerophospholipid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1302,Inositol phosphate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1303,Folate metabolism,5BR_diffexpr-nonnaive-cluster20,0.05293868609665754,0.05293868609665754,0.17413089458672776
1304,"Valine, leucine, and isoleucine metabolism",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1305,Chondroitin sulfate degradation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1306,Cholesterol metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1307,Arginine and Proline Metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1308,Fatty acid synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1309,"Glycine, serine, alanine and threonine metabolism",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1310,Pyrimidine catabolism,5BR_diffexpr-nonnaive-cluster20,0.07477097948234378,0.07477097948234378,0.26333974237196195
1311,Blood group synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1312,Pyruvate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1313,Aminosugar metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1314,Heparan sulfate degradation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1315,Urea cycle,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1316,Purine catabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1317,Eicosanoid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1318,Methionine and cysteine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1319,Lysine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1320,Starch and sucrose metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1321,Pentose phosphate pathway,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1322,NAD metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1323,Vitamin A metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1324,beta-Alanine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1325,Triacylglycerol synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1326,Glyoxylate and dicarboxylate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1327,Glutamate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1328,Alanine and aspartate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1329,Histidine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1330,Selenoamino acid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1331,Tetrahydrobiopterin metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1332,Glutathione metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1333,Propanoate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1334,Biotin metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1335,Limonene and pinene degradation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1336,Phenylalanine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1337,ROS detoxification,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1338,Glycolysis/gluconeogenesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1339,Pyrimidine synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1340,Heme synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1341,Galactose metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1342,Purine synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1343,"Transport, extracellular",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1344,Miscellaneous,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1345,Hyaluronan metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1346,Fructose and mannose metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1347,C5-branched dibasic acid metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1348,Oxidative phosphorylation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1349,N-glycan degradation,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1350,Nucleotide salvage pathway,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1351,Vitamin B2 metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1352,Butanoate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1353,Vitamin C metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1354,Vitamin B6 metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1355,Taurine and hypotaurine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1356,Phosphatidylinositol phosphate metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1357,"Transport, mitochondrial",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1358,Nucleotide sugar metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1359,CoA synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1360,O-glycan synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1361,Ubiquinone synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1362,CoA catabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1363,Citric acid cycle,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1364,"Transport, lysosomal",5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1365,Vitamin B12 metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1366,N-glycan synthesis,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1367,Thiamine metabolism,5BR_diffexpr-nonnaive-cluster20,1.0,1.0,1.0
1368,Fatty acid oxidation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1369,Nucleotide interconversion,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1370,Keratan sulfate degradation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1371,Sphingolipid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1372,Tyrosine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1373,Keratan sulfate synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1374,Steroid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1375,Chondroitin synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1376,Tryptophan metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1377,Glycerophospholipid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1378,Inositol phosphate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1379,Folate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1380,"Valine, leucine, and isoleucine metabolism",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1381,Chondroitin sulfate degradation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1382,Cholesterol metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1383,Arginine and Proline Metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1384,Fatty acid synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1385,"Glycine, serine, alanine and threonine metabolism",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1386,Pyrimidine catabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1387,Blood group synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1388,Pyruvate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1389,Aminosugar metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1390,Heparan sulfate degradation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1391,Urea cycle,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1392,Purine catabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1393,Eicosanoid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1394,Methionine and cysteine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1395,Lysine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1396,Starch and sucrose metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1397,Pentose phosphate pathway,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1398,NAD metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1399,Vitamin A metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1400,beta-Alanine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1401,Triacylglycerol synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1402,Glyoxylate and dicarboxylate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1403,Glutamate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1404,Alanine and aspartate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1405,Histidine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1406,Selenoamino acid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1407,Tetrahydrobiopterin metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1408,Glutathione metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1409,Propanoate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1410,Biotin metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1411,Limonene and pinene degradation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1412,Phenylalanine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1413,ROS detoxification,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1414,Glycolysis/gluconeogenesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1415,Pyrimidine synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1416,Heme synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1417,Galactose metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1418,Purine synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1419,"Transport, extracellular",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1420,Miscellaneous,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1421,Hyaluronan metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1422,Fructose and mannose metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1423,C5-branched dibasic acid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1424,Oxidative phosphorylation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1425,N-glycan degradation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1426,Nucleotide salvage pathway,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1427,Vitamin B2 metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1428,Butanoate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1429,Vitamin C metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1430,Vitamin B6 metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1431,Taurine and hypotaurine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1432,Phosphatidylinositol phosphate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1433,"Transport, mitochondrial",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1434,Nucleotide sugar metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1435,CoA synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1436,O-glycan synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1437,Ubiquinone synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1438,CoA catabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1439,Citric acid cycle,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1440,"Transport, lysosomal",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1441,Vitamin B12 metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1442,N-glycan synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1443,Thiamine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
