,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
CSNATm_pos,8457.0,0.004300728750021358,-0.34710967886682753,0.013636091703425926,CSNATm,"carnitine O-aceyltransferase, mitochondrial","1.00 * Coenzyme A [m] + 1.00 * O-acetylcarnitine [m] --> 1.00 * Acetyl-CoA [m] + 1.00 * L-Carnitine [m]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNATr_neg,7033.0,1.227120598649505e-06,-0.5090967675782315,1.2947747641048502e-05,CSNATr,carnitine O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * L-Carnitine [c] --> 1.00 * Coenzyme A [c] + 1.00 * O-acetylcarnitine [c]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CSNATr_pos,7033.0,1.227120598649505e-06,-0.5090967675782285,1.2947747641048502e-05,CSNATr,carnitine O-acetyltransferase,"1.00 * Acetyl-CoA [c] + 1.00 * L-Carnitine [c] --> 1.00 * Coenzyme A [c] + 1.00 * O-acetylcarnitine [c]
CRAT",CRAT,Fatty acid oxidation,2.3.1.7,4.0
CYSGLTH_neg,14115.0,3.8938682795054466e-07,0.34520110249130587,5.359745690127044e-06,CYSGLTH,Glutathione:cystine oxidoreductase,"1.00 * L-cystine [c] + 2.00 * Reduced glutathione [c] --> 2.00 * L-cysteine [c] + 1.00 * Oxidized glutathione [c]
No genes",,Methionine and cysteine metabolism,1.8.4.4,4.0
CYSGLTH_pos,13681.0,7.979019789444332e-06,0.29685666594502924,6.519268348478042e-05,CYSGLTH,Glutathione:cystine oxidoreductase,"1.00 * L-cystine [c] + 2.00 * Reduced glutathione [c] --> 2.00 * L-cysteine [c] + 1.00 * Oxidized glutathione [c]
No genes",,Methionine and cysteine metabolism,1.8.4.4,4.0
CYSTGL_pos,15225.0,3.3583038429868146e-11,0.8127807104861166,1.9456791264868154e-09,CYSTGL,cystathionine g-lyase,"1.00 * Water [c] + 1.00 * L-cystathionine [c] --> 1.00 * Ammonium [c] + 1.00 * 2-Oxobutanoate [c] + 1.00 * L-cysteine [c]
CTH",CTH,Methionine and cysteine metabolism,4.4.1.1,4.0
CYSTS_pos,15225.0,3.3583038429868146e-11,0.8127807104861179,1.9456791264868154e-09,CYSTS,cystathionine beta-synthase,"1.00 * L-homocysteine [c] + 1.00 * L-serine [c] --> 1.00 * Water [c] + 1.00 * L-cystathionine [c]
CBS",CBS,Methionine and cysteine metabolism,4.2.1.22,4.0
DADA_pos,12267.0,0.012999849960901717,0.3339734301104298,0.03452001825034443,DADA,Deoxyadenosine deaminase,"1.00 * Water [c] + 1.00 * proton [c] + 1.00 * 2-deoxyadenosine [c] --> 1.00 * Ammonium [c] + 1.00 * Deoxyinosine [c]
ADA",ADA,Nucleotide interconversion,3.5.4.4,4.0
DADAe_pos,13044.0,0.00035308035568479247,0.5114543364247623,0.0017402792782514945,DADAe,"Deoxyadenosine deaminase, extracellular","1.00 * proton [e] + 1.00 * Water [e] + 1.00 * 2-deoxyadenosine [e] --> 1.00 * Ammonium [e] + 1.00 * Deoxyinosine [e]
ADA",ADA,Nucleotide interconversion,3.5.4.4,4.0
DADNK_pos,13764.0,4.603618950016976e-06,0.5172657563877896,4.1556463977986104e-05,DADNK,deoxyadenosine kinase,"1.00 * ATP [c] + 1.00 * 2-deoxyadenosine [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * dAMP(2-) [c]
No genes",,Nucleotide interconversion,2.7.1.76,4.0
DCK1n_neg,7297.0,7.423684727207088e-06,-0.3350218577028163,6.152294247918175e-05,DCK1n,"Deoxycytidine kinase, nuclear (ATP)","1.00 * ATP [n] + 1.00 * Deoxycytidine [n] --> 1.00 * proton [n] + 1.00 * dCMP [n] + 1.00 * ADP [n]
DCK",DCK,Nucleotide interconversion,2.7.1.74,4.0
DCK1n_pos,7297.0,7.423684727207088e-06,-0.33502185770281623,6.152294247918175e-05,DCK1n,"Deoxycytidine kinase, nuclear (ATP)","1.00 * ATP [n] + 1.00 * Deoxycytidine [n] --> 1.00 * proton [n] + 1.00 * dCMP [n] + 1.00 * ADP [n]
DCK",DCK,Nucleotide interconversion,2.7.1.74,4.0
DCK2n_neg,7297.0,7.423684727207088e-06,-0.33502185770281623,6.152294247918175e-05,DCK2n,"Deoxycytidine kinase, nuclear (UTP)","1.00 * UTP [n] + 1.00 * Deoxycytidine [n] --> 1.00 * proton [n] + 1.00 * dCMP [n] + 1.00 * UDP [n]
DCK",DCK,Nucleotide interconversion,2.7.1.74,4.0
DCK2n_pos,7297.0,7.423684727207088e-06,-0.3350218577028163,6.152294247918175e-05,DCK2n,"Deoxycytidine kinase, nuclear (UTP)","1.00 * UTP [n] + 1.00 * Deoxycytidine [n] --> 1.00 * proton [n] + 1.00 * dCMP [n] + 1.00 * UDP [n]
DCK",DCK,Nucleotide interconversion,2.7.1.74,4.0
DESAT18_10_pos,6456.0,1.5139439916161505e-08,-0.6090834730176868,4.1949413298129245e-07,DESAT18_10,fatty acyl-CoA desaturase (n-C18:2CoA -> n-C18:3CoA),"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * alpha-Linolenoyl-CoA [c] --> 2.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * stearidonyl coenzyme A [c]
FADS2",FADS2,Fatty acid synthesis,1.14.19.1,4.0
DESAT18_5_pos,12818.0,0.0011295476596922802,0.3775145721852096,0.004662310385504471,DESAT18_5,stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA),"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Stearoyl-CoA (n-C18:0CoA) [c] --> 2.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * trans-Octadec-2-enoyl-CoA [c]
SCD4",SCD4,Fatty acid synthesis,1.14.19.1,4.0
DESAT24_1_pos,6415.0,1.0813795641669666e-08,-0.6142014600642082,3.158495044782676e-07,DESAT24_1,fatty acyl-CoA desaturase (n-C24:5CoA -> n-C24:6CoA),"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * tetracosapentaenoyl coenzyme A, n-3 [c] --> 2.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * tetracosahexaenoyl coenzyme A [c]
FADS2",FADS2,Fatty acid synthesis,1.14.99.25,4.0
DGNSKm_pos,13761.0,4.6971127272511914e-06,0.4634799797393855,4.204311714996045e-05,DGNSKm,deoxyguanosine kinase,"1.00 * ATP [m] + 1.00 * Deoxyguanosine [m] --> 1.00 * proton [m] + 1.00 * ADP [m] + 1.00 * dGMP [m]
DGUOK",DGUOK,Nucleotide interconversion,2.7.1.113,4.0
DHCR71r_pos,12576.0,0.003535382736090596,0.3154857544396114,0.011536607361549087,DHCR71r,7-dehydrocholesterol reductase,"1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * 7-dehydrodesmosterol [r] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * desmosterol [r]
DHCR7",DHCR7,Cholesterol metabolism,1.3.1.21,4.0
DHCR72r_pos,12498.0,0.00499182216712549,0.31849702337177377,0.015199657272379714,DHCR72r,7-dehydrocholesterol reductase,"1.00 * cholesta-5,7-dien-3beta-ol [r] + 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * cholesterol [r]
DHCR7",DHCR7,Cholesterol metabolism,1.3.1.21,4.0
DHORD9_pos,14070.0,5.41482453841378e-07,0.6265009736237415,6.355189094532416e-06,DHORD9,dihydoorotic acid dehydrogenase (quinone10),"1.00 * ubiquinone-10 [m] + 1.00 * (S)-dihydroorotate [c] --> 1.00 * Ubiquinol-10 [m] + 1.00 * Orotate [c]
DHODH",DHODH,Pyrimidine synthesis,1.3.3.1,4.0
DHORTS_neg,14070.0,5.41482453841378e-07,0.6265009736237408,6.355189094532416e-06,DHORTS,dihydroorotase,"1.00 * Water [c] + 1.00 * (S)-dihydroorotate [c] --> 1.00 * proton [c] + 1.00 * N-Carbamoyl-L-aspartate [c]
CAD",CAD,Pyrimidine synthesis,3.5.2.3,4.0
DHPM1_pos,14665.0,5.065766938517495e-09,0.7275061183704273,1.6727529895944038e-07,DHPM1,"dihydropyrimidinase (5,6-dihydrouracil)","1.00 * Water [c] + 1.00 * 5,6-dihydrouracil [c] --> 1.00 * proton [c] + 1.00 * N-carbamoyl-beta-alaninate [c]
DPYS; DPYSL2; DPYSL3",DPYS; DPYSL2; DPYSL3,Pyrimidine catabolism,3.5.2.2,4.0
DMATTx_pos,12511.0,0.0047165228534581105,0.3071121748414959,0.0148070936675313,DMATTx,dimethylallyltranstransferase,"1.00 * Dimethylallyl diphosphate [x] + 1.00 * Isopentenyl diphosphate [x] --> 1.00 * Geranyl diphosphate [x] + 1.00 * Diphosphate [x]
FDPS",FDPS,Cholesterol metabolism,2.5.1.1,4.0
DOLK_L_pos,12597.0,0.003215720990373256,0.3477372399676383,0.010735353521031306,DOLK_L,"Dolichol kinase, human (liver)","1.00 * CTP [c] + 0.10 * Dolichol, human liver homolog [c] --> 1.00 * proton [c] + 1.00 * CDP [c] + 0.10 * dolichyl phosphate(2-) [c]
No genes",,N-glycan synthesis,2.7.1.108,0.0
DOLK_U_pos,12597.0,0.003215720990373256,0.3477372399676121,0.010735353521031306,DOLK_U,"Dolichol kinase, human (uterus)","1.00 * CTP [c] + 0.10 * Dolichol, human uterine homolog [c] --> 1.00 * proton [c] + 1.00 * CDP [c] + 0.10 * dolichyl phosphate(2-) [c]
No genes",,N-glycan synthesis,2.7.1.108,0.0
DOPABMO_pos,15341.0,1.1018270592387655e-11,0.8804386473047627,6.88425867502809e-10,DOPABMO,dopamine beta-monooxygenase,"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * dopaminium(1+) [c] + 1.00 * L-ascorbate [c] --> 1.00 * Water [c] + 1.00 * Norepinephrine [c] + 1.00 * dehydroascorbide(1-) [c]
DBH; MOXD1",DBH; MOXD1,Tyrosine metabolism,1.14.17.1,4.0
DPGM_pos,13557.0,1.7712039829315558e-05,0.4693354662384618,0.00013233157072945845,DPGM,Diphosphoglyceromutase,"1.00 * 3-Phospho-D-glyceroyl phosphate [c] --> 1.00 * proton [c] + 1.00 * 2,3-bisphosphonato-D-glycerate(5-) [c]
BPGM; PGAM1; PGAM2",BPGM; PGAM1; PGAM2,Glycolysis/gluconeogenesis,5.4.2.1,0.0
DPGase_pos,13557.0,1.7712039829315558e-05,0.46933546623846223,0.00013233157072945845,DPGase,Diphosphoglycerate phosphatase,"1.00 * Water [c] + 1.00 * 2,3-bisphosphonato-D-glycerate(5-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * 3-Phospho-D-glycerate [c]
BPGM; PGAM1; PGAM2",BPGM; PGAM1; PGAM2,Glycolysis/gluconeogenesis,5.4.2.4,0.0
DPMVDx_pos,13608.0,1.2804267481924706e-05,0.5108587167258416,9.903106391056572e-05,DPMVDx,diphosphomevalonate decarboxylase,"1.00 * ATP [x] + 1.00 * (R)-5-Diphosphomevalonate [x] --> 1.00 * ADP [x] + 1.00 * carbon dioxide [x] + 1.00 * Isopentenyl diphosphate [x] + 1.00 * hydrogenphosphate [x]
MVD",MVD,Cholesterol metabolism,4.1.1.33,4.0
DURAD2_neg,15212.0,3.7989262066396046e-11,0.8523960298999864,2.161656849545911e-09,DURAD2,dihydrothymin dehydrogenase (NADP),"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 5,6-dihydrothymine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * Thymine [c]
DPYD",DPYD,Pyrimidine catabolism,1.3.1.2,4.0
DURAD_neg,12799.0,0.0012402158563459243,0.365011391421434,0.004936849252025344,DURAD,dihydrouracil dehydrogenase (NADP),"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 5,6-dihydrouracil [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * uracil [c]
DPYD",DPYD,Pyrimidine catabolism,1.3.1.2,4.0
DUTPDPn_pos,13910.0,1.6952035331462005e-06,0.6044464278931815,1.720307661901391e-05,DUTPDPn,"dUTP diphosphatase, nuclear","1.00 * Water [n] + 1.00 * dUTP [n] --> 1.00 * Diphosphate [n] + 1.00 * proton [n] + 1.00 * dUMP [n]
DUT",DUT,Nucleotide interconversion,3.6.1.23,4.0
ENGASEly_pos,12617.0,0.00293599726629183,0.3472861779828312,0.009952718392594592,ENGASEly,"endo-beta-N-acetylglucosaminidase, lysosomal","1.00 * Water [l] + 1.00 * de-Fuc form of PA6 (w/o peptide linkage) [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * de-Fuc, reducing GlcNAc removed form of PA6 (w/o peptide linkage) [l]
No genes",,N-glycan degradation,3.2.1.96,0.0
ENO_pos,13810.0,3.3751183226421487e-06,0.508098431006421,3.167839332871637e-05,ENO,enolase,"1.00 * D-Glycerate 2-phosphate [c] --> 1.00 * Water [c] + 1.00 * Phosphoenolpyruvate [c]
ENO1; ENO2; ENO3",ENO1; ENO2; ENO3,Glycolysis/gluconeogenesis,4.2.1.11,0.0
ETHAK_pos,12372.0,0.00851466639572689,0.21283238187423398,0.024021234590512378,ETHAK,Ethanolamine kinase,"1.00 * ATP [c] + 1.00 * etha[c] [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * O-phosphonatoethanaminium(1-) [c]
CHKA; CHKB; ETNK1; ETNK2",CHKA; CHKB; ETNK1; ETNK2,Glycerophospholipid metabolism,2.7.1.82,4.0
F1PGT_pos,12549.0,0.003988793929948769,0.33482662163741017,0.012799891095449902,F1PGT,fucose-1-phosphate guanylyltransferase,"1.00 * proton [c] + 1.00 * GTP [c] + 1.00 * L-Fucose 1-phosphate [c] --> 1.00 * Diphosphate [c] + 1.00 * GDP-L-fucose(2-) [c]
FPGT; TNNI3K",FPGT; TNNI3K,Fructose and mannose metabolism,2.7.7.30,0.0
F6Tg_pos,12700.0,0.00199685291203302,0.3593731453545815,0.007339067824905674,F6Tg,glycoprotein 6-alpha-L-fucosyltransferase,"1.00 * GDP-L-fucose(2-) [g] + 1.00 * ((N-acetyl-D-glucosaminyl)2-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein) [g] --> 1.00 * proton [g] + 1.00 * N4-{N-Acetyl-beta-D-glucosaminyl-(1,2)-alpha-D-mannosyl-(1,3)-[N-acetyl-beta-D-glucosaminyl-(1,2)-alpha-D-mannosyl-(1,6)]-beta-D-mannosyl-(1,4)-N-acetyl-beta-D-glucosaminyl-(1,4)-[alpha-L-fucosyl-(1,6)]-N-acetyl-beta-D-glucosaminyl}asparagine [g] + 1.00 * GDP [g]
FUT8",FUT8,N-glycan synthesis,2.4.1.68,0.0
FACOAL140i_pos,8733.0,0.013573565219664841,-0.2811378073605249,0.035701333530715654,FACOAL140i,fatty-acid--CoA ligase (tetradecanoate),"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * tetradecanoate (n-C14:0) [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * Tetradecanoyl-CoA (n-C14:0CoA) [c]
ACSL3",ACSL3,Fatty acid oxidation,6.2.1.3,4.0
FACOAL1812_pos,6416.0,1.0903325119287443e-08,-0.6165356431341728,3.158495044782676e-07,FACOAL1812,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * trans-vaccenate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * vaccenyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL1813_neg,7226.0,4.634583681629826e-06,-0.3270994976729644,4.1658958819501944e-05,FACOAL1813,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * elaidate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * trans-Octadec-2-enoyl-CoA [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL1813_pos,7674.0,7.72639764826518e-05,-0.5482220794419824,0.0004846489390983661,FACOAL1813,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * elaidate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * trans-Octadec-2-enoyl-CoA [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL1821_neg,3491.0,9.612728652664585e-23,-1.2114331724567913,3.6036423354959646e-20,FACOAL1821,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * linoleate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * linoleic coenzyme A [c]
ACSBG2; ACSL1; ACSL3; ACSL4",ACSBG2; ACSL1; ACSL3; ACSL4,Fatty acid oxidation,6.2.1.3,4.0
FACOAL1831_neg,4977.0,1.0499385519404399e-14,-0.9192426110299591,1.2165924348211679e-12,FACOAL1831,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * gamma-linolenate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * gamma-linolenoyl-CoA(4-) [c]
ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6",ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6,Fatty acid oxidation,6.2.1.3,4.0
FACOAL1832_pos,6440.0,1.3281556793316429e-08,-0.6138526803699274,3.778721493027036e-07,FACOAL1832,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * alpha-linolenate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * alpha-Linolenoyl-CoA [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL184_neg,6455.0,1.501627583373552e-08,-0.6077753066924778,4.178983663248754e-07,FACOAL184,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * stearidonic acid C18:4, n-3 [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * stearidonyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL191_pos,13433.0,3.819593132379987e-05,0.41877123265701,0.000267245455513497,FACOAL191,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * pristanic acid [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * pristanoyl coa [c]
SLC27A2",SLC27A2,Fatty acid oxidation,6.2.1.3,4.0
FACOAL203_pos,7682.0,8.09673832897494e-05,-0.49176421355854394,0.0005039112633843485,FACOAL203,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * dihomo-gamma-linolenic acid (n-6) [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * dihomo-gamma-linolenyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL2042_pos,7071.0,1.6030276359798739e-06,-0.6095801922756273,1.645103884718154e-05,FACOAL2042,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * eicosatetranoic acid [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * eicosatetranoyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL224_pos,8301.0,0.0021129451847980004,-0.31846000748688397,0.007712370940846309,FACOAL224,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * adrenic acid [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * adrenyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL2251_pos,8055.0,0.0006292276288152263,-0.330830043957557,0.0027925262384675747,FACOAL2251,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * docosa-4,7,10,13,16-pentaenoic acid [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * docosa-4,7,10,13,16-pentaenoyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL2252_pos,7303.0,7.721842163063059e-06,-0.5383175567885141,6.374520739015658e-05,FACOAL2252,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * clupanodonic acid [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * clupanodonyl CoA [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL226_pos,7632.0,6.0308003889349074e-05,-0.34359812294629005,0.0003866628861034423,FACOAL226,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * cervonic acid, C22:6 n-3 [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * cervonyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL240_neg,8055.0,0.0006292276288152263,-0.3308300439575571,0.0027925262384675747,FACOAL240,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * lignocerate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * lignocericyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL244_1_pos,8051.0,0.0006163868619284766,-0.3384813410934748,0.0027800661507927683,FACOAL244_1,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * tetracosatetraenoic acid n-6 [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * tetracosatetraenoyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL245_1_pos,8055.0,0.0006292276288152263,-0.3308300439575573,0.0027925262384675747,FACOAL245_1,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * tetracosapentaenoic acid, n-6 [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * tetracosapentaenoyl coenzyme A, n-6 [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL245_2_pos,6406.0,1.0039533283292471e-08,-0.6172829118687497,3.003847211944738e-07,FACOAL245_2,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * tetracosapentaenoic acid, n-3 [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * tetracosapentaenoyl coenzyme A, n-3 [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL246_1_neg,6415.0,1.0813795641669666e-08,-0.6141703078895987,3.158495044782676e-07,FACOAL246_1,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * tetracosahexaenoic acid, n-3 [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * tetracosahexaenoyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL246_1_pos,8055.0,0.0006292276288152263,-0.3308300439575573,0.0027925262384675747,FACOAL246_1,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * tetracosahexaenoic acid, n-3 [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * tetracosahexaenoyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL260_pos,8055.0,0.0006292276288152263,-0.33083004395755755,0.0027925262384675747,FACOAL260,fatty-acid--CoA ligase (n-C26:0),"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * cerotate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * Hexacosanoyl-CoA (n-C26:0CoA) [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL40im_pos,13157.0,0.00019051930805141882,0.42773816866851894,0.0010237601603808534,FACOAL40im,"fatty-acid--CoA ligase (butanoate), mitochondrial","1.00 * Coenzyme A [m] + 1.00 * ATP [m] + 1.00 * butyrate [m] --> 1.00 * AMP [m] + 1.00 * Diphosphate [m] + 1.00 * Butanoyl-CoA [m]
ACSM1",ACSM1,Fatty acid oxidation,6.2.1.2,4.0
FAOXC2442246x_pos,8051.0,0.0006163868619284766,-0.33848134109347483,0.0027800661507927683,FAOXC2442246x,Beta oxidation of long chain fatty acid,"1.00 * Nicotinamide adenine dinucleotide [x] + 1.00 * Coenzyme A [x] + 1.00 * O2 [x] + 1.00 * Water [x] + 1.00 * tetracosatetraenoyl coenzyme A [x] --> 1.00 * proton [x] + 1.00 * Nicotinamide adenine dinucleotide - reduced [x] + 1.00 * Acetyl-CoA [x] + 1.00 * Hydrogen peroxide [x] + 1.00 * adrenyl coenzyme A [x]
ACAA1B; ACOX1; EHHADH; HSD17B4",ACAA1B; ACOX1; EHHADH; HSD17B4,Fatty acid oxidation,4.2.1.74,4.0
FAOXC2452253x_pos,8051.0,0.0006163868619284766,-0.3384813410935109,0.0027800661507927683,FAOXC2452253x,Beta oxidation of long chain fatty acid,"1.00 * Nicotinamide adenine dinucleotide [x] + 1.00 * Coenzyme A [x] + 1.00 * O2 [x] + 1.00 * Water [x] + 1.00 * tetracosapentaenoyl coenzyme A, n-3 [x] --> 1.00 * proton [x] + 1.00 * Nicotinamide adenine dinucleotide - reduced [x] + 1.00 * Acetyl-CoA [x] + 1.00 * Hydrogen peroxide [x] + 1.00 * clupanodonyl CoA [x]
ACAA1B; ACOX1; EHHADH; HSD17B4",ACAA1B; ACOX1; EHHADH; HSD17B4,Fatty acid oxidation,4.2.1.74,4.0
FAOXC2452256x_pos,8055.0,0.0006292276288152263,-0.3308300439575573,0.0027925262384675747,FAOXC2452256x,Beta oxidation of long chain fatty acid,"1.00 * Nicotinamide adenine dinucleotide [x] + 1.00 * Coenzyme A [x] + 1.00 * O2 [x] + 1.00 * Water [x] + 1.00 * tetracosapentaenoyl coenzyme A, n-6 [x] --> 1.00 * proton [x] + 1.00 * Nicotinamide adenine dinucleotide - reduced [x] + 1.00 * Acetyl-CoA [x] + 1.00 * Hydrogen peroxide [x] + 1.00 * docosa-4,7,10,13,16-pentaenoyl coenzyme A [x]
ACAA1B; ACOX1; EHHADH; HSD17B4",ACAA1B; ACOX1; EHHADH; HSD17B4,Fatty acid oxidation,4.2.1.74,4.0
