,term,variable,value,p,padj,s1,s2
183,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
184,KEGG_MM_STEROID_BIOSYNTHESIS,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
185,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
186,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,2,0.4231728819696409,0.4231728819696409,0.5649520316832547,Th17p_DFMO,iTreg_Vehicle
187,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,2,0.9720252638547172,0.9720252638547172,1.0,Th17p_DFMO,iTreg_Vehicle
188,KEGG_MM_PURINE_METABOLISM,2,0.13068001011820807,0.13068001011820807,0.17989178608044465,Th17p_DFMO,iTreg_Vehicle
189,KEGG_MM_CAFFEINE_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
190,KEGG_MM_PYRIMIDINE_METABOLISM,2,0.10297903208806078,0.10297903208806078,0.385064862105786,Th17p_DFMO,iTreg_Vehicle
191,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
192,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
193,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,2,0.62461332882797,0.62461332882797,1.0,Th17p_DFMO,iTreg_Vehicle
194,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,2,0.7360447188428636,0.7360447188428636,1.0,Th17p_DFMO,iTreg_Vehicle
195,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
196,KEGG_MM_LYSINE_BIOSYNTHESIS,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
197,KEGG_MM_LYSINE_DEGRADATION,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
198,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,2,0.4145709052854268,0.4145709052854268,1.0,Th17p_DFMO,iTreg_Vehicle
199,KEGG_MM_HISTIDINE_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
200,KEGG_MM_TYROSINE_METABOLISM,2,0.6689707501643345,0.6689707501643345,1.0,Th17p_DFMO,iTreg_Vehicle
201,KEGG_MM_PHENYLALANINE_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
202,KEGG_MM_TRYPTOPHAN_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
203,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
204,KEGG_MM_BETA-ALANINE_METABOLISM,2,0.17876472249163983,0.17876472249163983,0.6553032664370505,Th17p_DFMO,iTreg_Vehicle
205,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
206,KEGG_MM_SELENOCOMPOUND_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
207,KEGG_MM_CYANOAMINO_ACID_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
208,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
209,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
210,KEGG_MM_GLUTATHIONE_METABOLISM,2,0.7490009680324478,0.7490009680324478,1.0,Th17p_DFMO,iTreg_Vehicle
211,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,2,0.14382439681889644,0.14382439681889644,0.19903588319051949,Th17p_DFMO,iTreg_Vehicle
212,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,2,0.7153482736065415,0.7153482736065415,0.9904822249936729,Th17p_DFMO,iTreg_Vehicle
213,KEGG_MM_OTHER_GLYCAN_DEGRADATION,2,0.3474470500127494,0.3474470500127494,1.0,Th17p_DFMO,iTreg_Vehicle
214,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,2,0.02323033620786822,0.02323033620786822,0.08351401859853451,Th17p_DFMO,iTreg_Vehicle
215,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
216,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,2,0.7080956422210475,0.7080956422210475,1.0,Th17p_DFMO,iTreg_Vehicle
217,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,2,0.11795418958287901,0.11795418958287901,0.1619465727571353,Th17p_DFMO,iTreg_Vehicle
218,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
219,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,2,0.3948194461425751,0.3948194461425751,0.5284506432985235,Th17p_DFMO,iTreg_Vehicle
220,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,2,0.3138269920524249,0.3138269920524249,0.6394133093339806,Th17p_DFMO,iTreg_Vehicle
221,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
222,KEGG_MM_GLYCEROLIPID_METABOLISM,2,0.01241703046651085,0.01241703046651085,0.050401943262198004,Th17p_DFMO,iTreg_Vehicle
223,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,2,0.4485759766882557,0.4485759766882557,1.0,Th17p_DFMO,iTreg_Vehicle
224,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,2,0.39315388748996966,0.39315388748996966,1.0,Th17p_DFMO,iTreg_Vehicle
225,KEGG_MM_ETHER_LIPID_METABOLISM,2,0.6430269302294023,0.6430269302294023,0.8633231933635493,Th17p_DFMO,iTreg_Vehicle
226,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,2,0.9150424574327592,0.9150424574327592,1.0,Th17p_DFMO,iTreg_Vehicle
227,KEGG_MM_LINOLEIC_ACID_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
228,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
229,KEGG_MM_SPHINGOLIPID_METABOLISM,2,0.08080524044034304,0.08080524044034304,0.3224796292802681,Th17p_DFMO,iTreg_Vehicle
230,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
231,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
232,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
233,KEGG_MM_PYRUVATE_METABOLISM,2,0.6605389655402253,0.6605389655402253,0.895122897227408,Th17p_DFMO,iTreg_Vehicle
234,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,2,0.47951402338553345,0.47951402338553345,1.0,Th17p_DFMO,iTreg_Vehicle
235,KEGG_MM_PROPANOATE_METABOLISM,2,0.5409804971359096,0.5409804971359096,1.0,Th17p_DFMO,iTreg_Vehicle
236,KEGG_MM_BUTANOATE_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
237,KEGG_MM_THIAMINE_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
238,KEGG_MM_RIBOFLAVIN_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
239,KEGG_MM_VITAMIN_B6_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
240,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,2,0.5292961173086751,0.5292961173086751,1.0,Th17p_DFMO,iTreg_Vehicle
241,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,2,0.3308477242945624,0.3308477242945624,1.0,Th17p_DFMO,iTreg_Vehicle
242,KEGG_MM_BIOTIN_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
243,KEGG_MM_LIPOIC_ACID_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
244,KEGG_MM_FOLATE_BIOSYNTHESIS,2,0.2784783302859288,0.2784783302859288,1.0,Th17p_DFMO,iTreg_Vehicle
245,KEGG_MM_RETINOL_METABOLISM,2,0.33904382900565816,0.33904382900565816,0.46500493626104455,Th17p_DFMO,iTreg_Vehicle
246,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,2,0.09029358030312659,0.09029358030312659,0.344038313271767,Th17p_DFMO,iTreg_Vehicle
247,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
248,KEGG_MM_SULFUR_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
249,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,2,0.7998833329270082,0.7998833329270082,1.0,Th17p_DFMO,iTreg_Vehicle
250,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,2,0.21506768892480724,0.21506768892480724,0.6022818327186126,Th17p_DFMO,iTreg_Vehicle
251,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
252,KEGG_MM_METABOLIC_PATHWAYS,2,0.4142522118018277,0.4142522118018277,0.7646380995776311,Th17p_DFMO,iTreg_Vehicle
253,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,2,0.0,0.0,0.0,Th17p_DFMO,iTreg_Vehicle
254,KEGG_MM_RNA_DEGRADATION,2,0.8593472843401574,0.8593472843401574,1.0,Th17p_DFMO,iTreg_Vehicle
255,KEGG_MM_HIF-1_SIGNALING_PATHWAY,2,0.1495910855521842,0.1495910855521842,0.2769026477242558,Th17p_DFMO,iTreg_Vehicle
256,KEGG_MM_MTOR_SIGNALING_PATHWAY,2,0.4569031089345855,0.4569031089345855,0.8493711640450627,Th17p_DFMO,iTreg_Vehicle
257,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,2,0.06015542341841752,0.06015542341841752,0.11198691520832363,Th17p_DFMO,iTreg_Vehicle
258,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,2,0.7730401526602992,0.7730401526602992,1.0,Th17p_DFMO,iTreg_Vehicle
259,KEGG_MM_INSULIN_SIGNALING_PATHWAY,2,0.8651455711877922,0.8651455711877922,1.0,Th17p_DFMO,iTreg_Vehicle
260,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,2,0.2510397186630474,0.2510397186630474,0.5682685739033424,Th17p_DFMO,iTreg_Vehicle
261,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
262,KEGG_MM_CITRATE_CYCLE,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
263,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
264,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
265,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
266,KEGG_MM_GALACTOSE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
267,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
268,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
269,KEGG_MM_FATTY_ACID_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
270,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
271,KEGG_MM_STEROID_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
272,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
273,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
274,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,3,0.7799373293453069,0.7799373293453069,1.0,Th17p_DFMO,Th17p_Vehicle
275,KEGG_MM_PURINE_METABOLISM,3,0.5383803748114342,0.5383803748114342,1.0,Th17p_DFMO,Th17p_Vehicle
276,KEGG_MM_CAFFEINE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
277,KEGG_MM_PYRIMIDINE_METABOLISM,3,0.6552723688611628,0.6552723688611628,1.0,Th17p_DFMO,Th17p_Vehicle
278,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
279,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
280,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,3,0.008042179027783114,0.008042179027783114,0.018396220212545073,Th17p_DFMO,Th17p_Vehicle
281,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
282,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
283,KEGG_MM_LYSINE_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
284,KEGG_MM_LYSINE_DEGRADATION,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
285,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,3,0.022427477043005555,0.022427477043005555,0.05268741231525158,Th17p_DFMO,Th17p_Vehicle
286,KEGG_MM_HISTIDINE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
287,KEGG_MM_TYROSINE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
288,KEGG_MM_PHENYLALANINE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
289,KEGG_MM_TRYPTOPHAN_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
290,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
291,KEGG_MM_BETA-ALANINE_METABOLISM,3,0.2807880250699417,0.2807880250699417,0.5124872345682153,Th17p_DFMO,Th17p_Vehicle
292,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
293,KEGG_MM_SELENOCOMPOUND_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
294,KEGG_MM_CYANOAMINO_ACID_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
295,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
296,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
297,KEGG_MM_GLUTATHIONE_METABOLISM,3,0.4429566676229748,0.4429566676229748,1.0,Th17p_DFMO,Th17p_Vehicle
298,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
299,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,3,0.412486392826345,0.412486392826345,0.7544425264728525,Th17p_DFMO,Th17p_Vehicle
300,KEGG_MM_OTHER_GLYCAN_DEGRADATION,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
301,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,3,0.233382434355569,0.233382434355569,0.42775853487923815,Th17p_DFMO,Th17p_Vehicle
302,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
303,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
304,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
305,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,3,0.2000634584626532,0.2000634584626532,0.46005782078196017,Th17p_DFMO,Th17p_Vehicle
306,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
307,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,3,0.14736335683652746,0.14736335683652746,0.2710488804392788,Th17p_DFMO,Th17p_Vehicle
308,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
309,KEGG_MM_GLYCEROLIPID_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
310,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
311,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,3,0.6205146126853599,0.6205146126853599,1.0,Th17p_DFMO,Th17p_Vehicle
312,KEGG_MM_ETHER_LIPID_METABOLISM,3,0.3533996516943714,0.3533996516943714,0.6679023105882037,Th17p_DFMO,Th17p_Vehicle
313,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,3,0.6478330874074716,0.6478330874074716,1.0,Th17p_DFMO,Th17p_Vehicle
314,KEGG_MM_LINOLEIC_ACID_METABOLISM,3,0.41871035360923203,0.41871035360923203,0.8235373194574948,Th17p_DFMO,Th17p_Vehicle
315,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,3,0.233382434355569,0.233382434355569,0.49162885687492747,Th17p_DFMO,Th17p_Vehicle
316,KEGG_MM_SPHINGOLIPID_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
317,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
318,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
319,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
320,KEGG_MM_PYRUVATE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
321,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
322,KEGG_MM_PROPANOATE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
323,KEGG_MM_BUTANOATE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
324,KEGG_MM_THIAMINE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
325,KEGG_MM_RIBOFLAVIN_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
326,KEGG_MM_VITAMIN_B6_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
327,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
328,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
329,KEGG_MM_BIOTIN_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
330,KEGG_MM_LIPOIC_ACID_METABOLISM,3,0.0313724621122967,0.0313724621122967,0.06488282576314928,Th17p_DFMO,Th17p_Vehicle
331,KEGG_MM_FOLATE_BIOSYNTHESIS,3,0.1290396989901176,0.1290396989901176,0.266661610739673,Th17p_DFMO,Th17p_Vehicle
332,KEGG_MM_RETINOL_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
333,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
334,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,3,0.2085259531317346,0.2085259531317346,0.4222286560696876,Th17p_DFMO,Th17p_Vehicle
335,KEGG_MM_SULFUR_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
336,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
337,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
338,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
339,KEGG_MM_METABOLIC_PATHWAYS,3,0.6540192630219553,0.6540192630219553,1.0,Th17p_DFMO,Th17p_Vehicle
340,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
341,KEGG_MM_RNA_DEGRADATION,3,0.0,0.0,0.0,Th17p_DFMO,Th17p_Vehicle
342,KEGG_MM_HIF-1_SIGNALING_PATHWAY,3,0.6999572111213765,0.6999572111213765,1.0,Th17p_DFMO,Th17p_Vehicle
343,KEGG_MM_MTOR_SIGNALING_PATHWAY,3,0.1395920444587858,0.1395920444587858,0.2962075089735211,Th17p_DFMO,Th17p_Vehicle
344,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,3,0.08359454472065507,0.08359454472065507,0.15856232683205648,Th17p_DFMO,Th17p_Vehicle
345,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,3,0.4661960432084809,0.4661960432084809,0.8849248529266437,Th17p_DFMO,Th17p_Vehicle
346,KEGG_MM_INSULIN_SIGNALING_PATHWAY,3,0.1848963602984195,0.1848963602984195,0.35122234379830775,Th17p_DFMO,Th17p_Vehicle
347,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,3,0.16908820803000393,0.16908820803000393,0.3218965885910359,Th17p_DFMO,Th17p_Vehicle
348,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,4,0.0037065987412158293,0.0037065987412158293,0.00706663456141221,Th17p_DFMO,iTreg_DFMO
349,KEGG_MM_CITRATE_CYCLE,4,0.7976072368011304,0.7976072368011304,1.0,Th17p_DFMO,iTreg_DFMO
350,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,4,0.05106512191739372,0.05106512191739372,0.11181205386274969,Th17p_DFMO,iTreg_DFMO
351,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,4,0.07469227126614081,0.07469227126614081,0.16340890863757546,Th17p_DFMO,iTreg_DFMO
352,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,4,0.0024370139765935634,0.0024370139765935634,0.005327141104614071,Th17p_DFMO,iTreg_DFMO
353,KEGG_MM_GALACTOSE_METABOLISM,4,0.014207904690082207,0.014207904690082207,0.031031490578338546,Th17p_DFMO,iTreg_DFMO
354,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,4,0.36667737802356565,0.36667737802356565,0.8001905991985838,Th17p_DFMO,iTreg_DFMO
355,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,4,0.0,0.0,0.0,Th17p_DFMO,iTreg_DFMO
356,KEGG_MM_FATTY_ACID_METABOLISM,4,0.024706103242528078,0.024706103242528078,0.05378059171225879,Th17p_DFMO,iTreg_DFMO
357,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,4,0.0,0.0,0.0,Th17p_DFMO,iTreg_DFMO
358,KEGG_MM_STEROID_BIOSYNTHESIS,4,0.5607354688861571,0.5607354688861571,1.0,Th17p_DFMO,iTreg_DFMO
359,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,4,0.0,0.0,0.0,Th17p_DFMO,iTreg_DFMO
360,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,4,0.7661253302507419,0.7661253302507419,1.0,Th17p_DFMO,iTreg_DFMO
361,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,4,0.9917901564790318,0.9917901564790318,1.0,Th17p_DFMO,iTreg_DFMO
362,KEGG_MM_PURINE_METABOLISM,4,0.10776982774693501,0.10776982774693501,0.23303997549254382,Th17p_DFMO,iTreg_DFMO
363,KEGG_MM_CAFFEINE_METABOLISM,4,0.0,0.0,0.0,Th17p_DFMO,iTreg_DFMO
364,KEGG_MM_PYRIMIDINE_METABOLISM,4,0.7009246014823729,0.7009246014823729,1.0,Th17p_DFMO,iTreg_DFMO
365,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,4,0.22798113082340532,0.22798113082340532,0.4909494648919867,Th17p_DFMO,iTreg_DFMO
366,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,4,0.27939503217585737,0.27939503217585737,0.5421717724750839,Th17p_DFMO,iTreg_DFMO
367,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,4,0.5556014353508547,0.5556014353508547,1.0,Th17p_DFMO,iTreg_DFMO
368,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,4,0.9232360066133148,0.9232360066133148,1.0,Th17p_DFMO,iTreg_DFMO
